departamento,fecha,temp_celsius
Boyaca,2019-11-25,15.752821804790795
Buenaventura,2019-11-25,
Caldas,2019-11-25,19.4173463304108
Caqueta,2019-11-25,24.217845828800673
Casanare,2019-11-25,25.96177336572961
Cauca,2019-11-25,18.765118175777946
Cesar,2019-11-25,25.39331142257855
Choco,2019-11-25,25.212187195982374
Cordoba,2019-11-25,26.43459694390021
Cundinamarca,2019-11-25,17.707145177564033
Guainia,2019-11-25,25.436908766596947
Guajira,2019-11-25,26.30134309368687
Guaviare,2019-11-25,25.002919792886356
Huila,2019-11-25,18.663884889817115
Magdalena,2019-11-25,26.279850933858764
Meta,2019-11-25,24.648515834396743
Narino,2019-11-25,19.98416990039734
Norte De Santander,2019-11-25,21.04754743292369
Putumayo,2019-11-25,23.389497747951516
Quindio,2019-11-25,16.180918654377358
Risaralda,2019-11-25,18.545239898787077
San Andres Y Providencia,2019-11-25,
Santander,2019-11-25,21.71812241486963
Sucre,2019-11-25,27.540423350789986
Tolima,2019-11-25,20.054015766476763
Valle Del Cauca,2019-11-25,20.06404182795949
Vaupes,2019-11-25,24.785542580595344
Vichada,2019-11-25,26.084782674925048
Amazonas,2019-11-26,25.307237567731075
Antioquia,2019-11-26,22.725012608980222
Arauca,2019-11-26,25.27759841240877
Atlantico,2019-11-26,28.744101709939503
Bolivar,2019-11-26,27.31348043609452
Boyaca,2019-11-26,15.705715683189055
Buenaventura,2019-11-26,
Caldas,2019-11-26,19.481115982438123
Caqueta,2019-11-26,24.57290353291348
Casanare,2019-11-26,26.159708745464297
Cauca,2019-11-26,18.808152418865745
Cesar,2019-11-26,26.086794812351418
Choco,2019-11-26,25.667731060388736
Cordoba,2019-11-26,27.25722718324148
Cundinamarca,2019-11-26,17.659209772438256
Guainia,2019-11-26,25.2928818442081
Guajira,2019-11-26,26.93172364615077
Guaviare,2019-11-26,24.75708142155079
Huila,2019-11-26,18.672615260516665
Magdalena,2019-11-26,27.09707139530966
Meta,2019-11-26,24.745042951649175
Narino,2019-11-26,20.466441927989045
Norte De Santander,2019-11-26,21.64798267184098
Putumayo,2019-11-26,24.121972255472876
Quindio,2019-11-26,17.051188836807857
Risaralda,2019-11-26,18.934687396994665
San Andres Y Providencia,2019-11-26,
Santander,2019-11-26,22.0065459904906
Sucre,2019-11-26,28.303746848921712
Tolima,2019-11-26,20.114089161321953
Valle Del Cauca,2019-11-26,20.227977388584414
Vaupes,2019-11-26,24.53577965686687
Vichada,2019-11-26,25.975867648437145
Amazonas,2019-11-27,25.910298379499054
Antioquia,2019-11-27,22.933784652521005
Arauca,2019-11-27,25.294610789353175
Atlantico,2019-11-27,29.174899770310756
Bolivar,2019-11-27,27.80479176165517
Boyaca,2019-11-27,15.690415859437769
Buenaventura,2019-11-27,
Caldas,2019-11-27,19.286252881405396
Caqueta,2019-11-27,25.164440150059626
Casanare,2019-11-27,26.57088381346479
Cauca,2019-11-27,18.984895809255807
Cesar,2019-11-27,26.363673097192816
Choco,2019-11-27,25.07192038924152
Cordoba,2019-11-27,27.60252212691609
Cundinamarca,2019-11-27,17.64585774013258
Guainia,2019-11-27,25.602406411223825
Guajira,2019-11-27,26.855592840216392
Guaviare,2019-11-27,25.12484093605432
Huila,2019-11-27,18.97030174787952
Magdalena,2019-11-27,27.514657898892867
Meta,2019-11-27,24.974193900662485
Narino,2019-11-27,20.521113514307988
Norte De Santander,2019-11-27,21.43794033183884
Putumayo,2019-11-27,24.694337863010045
Quindio,2019-11-27,16.80323774333721
Risaralda,2019-11-27,18.45376321551745
San Andres Y Providencia,2019-11-27,
Santander,2019-11-27,22.170185035218807
Sucre,2019-11-27,28.88640051710792
Tolima,2019-11-27,20.397617626586566
Valle Del Cauca,2019-11-27,19.96123650704951
Vaupes,2019-11-27,25.359139470076556
Vichada,2019-11-27,26.362057673127584
Amazonas,2019-11-28,25.835146293670615
Antioquia,2019-11-28,22.56916656319339
Arauca,2019-11-28,25.778366189956746
Atlantico,2019-11-28,29.128649500571736
Bolivar,2019-11-28,27.488711718054173
Boyaca,2019-11-28,15.921565158374966
Buenaventura,2019-11-28,
Caldas,2019-11-28,19.187463382506188
Caqueta,2019-11-28,25.295753105257106
Casanare,2019-11-28,26.918056221236494
Cauca,2019-11-28,18.651731072625854
Cesar,2019-11-28,26.348596427830593
Choco,2019-11-28,24.654305492858246
Cordoba,2019-11-28,26.68479746544237
Cundinamarca,2019-11-28,17.725188227590174
Guainia,2019-11-28,25.639684473858612
Guajira,2019-11-28,26.869774932140363
Guaviare,2019-11-28,25.718226244219625
Huila,2019-11-28,19.138321335389655
Magdalena,2019-11-28,27.430156429438828
Meta,2019-11-28,25.445877095566825
Narino,2019-11-28,20.360735510873784
Norte De Santander,2019-11-28,21.40185259352982
Putumayo,2019-11-28,25.15921672850308
Quindio,2019-11-28,16.62126521954294
Risaralda,2019-11-28,18.22753116210762
San Andres Y Providencia,2019-11-28,
Santander,2019-11-28,22.24825516960197
Sucre,2019-11-28,28.21502322657114
Tolima,2019-11-28,20.442090101657982
Valle Del Cauca,2019-11-28,19.71263318048712
Vaupes,2019-11-28,25.45719391155748
Vichada,2019-11-28,26.52619078793384
Amazonas,2019-11-29,25.837207799552523
Antioquia,2019-11-29,21.39834916394434
Arauca,2019-11-29,25.72221569696795
Atlantico,2019-11-29,28.037383648042088
Bolivar,2019-11-29,25.877889084032734
Boyaca,2019-11-29,15.392798019705603
Buenaventura,2019-11-29,
Caldas,2019-11-29,18.665773504210534
Caqueta,2019-11-29,25.482170167640348
Casanare,2019-11-29,26.675688685489177
Cauca,2019-11-29,18.319796793772262
Cesar,2019-11-29,25.462144259650618
Choco,2019-11-29,23.675959635442762
Cordoba,2019-11-29,26.124817499160983
Cundinamarca,2019-11-29,17.680516347734244
Guainia,2019-11-29,25.051332872004057
Guajira,2019-11-29,26.327446963737604
Guaviare,2019-11-29,25.08928901323277
Huila,2019-11-29,19.074643918860758
Magdalena,2019-11-29,26.07044116664886
Meta,2019-11-29,25.482038355903434
Narino,2019-11-29,20.114278019001052
Norte De Santander,2019-11-29,20.67938725418117
Putumayo,2019-11-29,25.283847253439674
Quindio,2019-11-29,15.755210625738476
Risaralda,2019-11-29,17.71721293240497
San Andres Y Providencia,2019-11-29,
Santander,2019-11-29,21.23024505638892
Sucre,2019-11-29,26.838624268546372
Tolima,2019-11-29,20.42797119011306
Valle Del Cauca,2019-11-29,19.17459869056447
Vaupes,2019-11-29,25.005911946347805
Vichada,2019-11-29,26.531361349031897
Amazonas,2019-11-30,26.118719828453
Antioquia,2019-11-30,21.55958398874553
Arauca,2019-11-30,25.6699903332017
Atlantico,2019-11-30,27.20481764014091
Bolivar,2019-11-30,25.504024952619925
Boyaca,2019-11-30,15.342694479869868
Buenaventura,2019-11-30,
Caldas,2019-11-30,18.703968989728832
Caqueta,2019-11-30,24.9626391318174
Casanare,2019-11-30,26.4397805340738
Cauca,2019-11-30,18.415914808443336
Cesar,2019-11-30,24.908988853763102
Choco,2019-11-30,24.53136509036056
Cordoba,2019-11-30,25.794511171898492
Cundinamarca,2019-11-30,17.311557695114097
Guainia,2019-11-30,25.976836070709684
Guajira,2019-11-30,25.496205889283168
Guaviare,2019-11-30,25.389466867159307
Huila,2019-11-30,19.128469991596113
Magdalena,2019-11-30,25.112093683951105
Meta,2019-11-30,25.076018626538797
Narino,2019-11-30,20.216610342023817
Norte De Santander,2019-11-30,20.605134334063106
Putumayo,2019-11-30,24.689276967260856
Quindio,2019-11-30,16.01172959244105
Risaralda,2019-11-30,18.11432107797904
San Andres Y Providencia,2019-11-30,
Santander,2019-11-30,20.90832007322474
Sucre,2019-11-30,26.398487985414377
Tolima,2019-11-30,19.836744405474512
Valle Del Cauca,2019-11-30,19.49806822961774
Vaupes,2019-11-30,25.526564594216634
Vichada,2019-11-30,26.691518334490148
Amazonas,2019-12-01,25.337908537435656
Antioquia,2019-12-01,22.21545220722864
Arauca,2019-12-01,25.529085519952506
Atlantico,2019-12-01,27.69432183701119
Bolivar,2019-12-01,26.352814638291157
Boyaca,2019-12-01,15.960321006368899
Buenaventura,2019-12-01,
Caldas,2019-12-01,19.935123655247054
Caqueta,2019-12-01,24.348653519952993
Casanare,2019-12-01,26.63243793980565
Cauca,2019-12-01,18.23902667994915
Cesar,2019-12-01,25.356712446743554
Choco,2019-12-01,25.029792438736663
Cordoba,2019-12-01,26.173044703971097
Cundinamarca,2019-12-01,17.75706930693414
Guainia,2019-12-01,25.9783236403755
Guajira,2019-12-01,25.891392009918192
Guaviare,2019-12-01,25.144663200723027
Huila,2019-12-01,18.21785655845086
Magdalena,2019-12-01,26.170923680891104
Meta,2019-12-01,25.095908195595953
Narino,2019-12-01,20.111016222402018
Norte De Santander,2019-12-01,20.756119708348216
Putumayo,2019-12-01,23.50429878551715
Quindio,2019-12-01,16.574278971076502
Risaralda,2019-12-01,18.6879277954609
San Andres Y Providencia,2019-12-01,
Santander,2019-12-01,21.739713460893714
Sucre,2019-12-01,27.22364772787826
Tolima,2019-12-01,19.70935408002162
Valle Del Cauca,2019-12-01,19.630732572803005
Vaupes,2019-12-01,24.760756885906233
Vichada,2019-12-01,26.80840691739421
Amazonas,2019-12-02,24.612983684077566
Antioquia,2019-12-02,22.17147580750267
Arauca,2019-12-02,25.582406637037884
Atlantico,2019-12-02,28.131448287614184
Bolivar,2019-12-02,26.66828918501618
Boyaca,2019-12-02,15.180363714690312
Buenaventura,2019-12-02,
Caldas,2019-12-02,19.46703705578217
Caqueta,2019-12-02,24.318107693208855
Casanare,2019-12-02,26.748920156835656
Cauca,2019-12-02,18.467074428431747
Cesar,2019-12-02,25.55264811689445
Choco,2019-12-02,24.202831046305885
Cordoba,2019-12-02,26.25149035073685
Cundinamarca,2019-12-02,17.319892694700766
Guainia,2019-12-02,26.079684066136803
Guajira,2019-12-02,26.667955063962506
Guaviare,2019-12-02,25.363253461809965
Huila,2019-12-02,18.40820611412353
Magdalena,2019-12-02,26.52868239969637
Meta,2019-12-02,25.26649030778827
Narino,2019-12-02,20.24190749665129
Norte De Santander,2019-12-02,20.87126533898751
Putumayo,2019-12-02,23.653917859377824
Quindio,2019-12-02,16.542715566679703
Risaralda,2019-12-02,18.354617693021616
San Andres Y Providencia,2019-12-02,
Santander,2019-12-02,21.564222023285105
Sucre,2019-12-02,27.577007653984417
Tolima,2019-12-02,20.436359867608367
Valle Del Cauca,2019-12-02,19.316209297866347
Vaupes,2019-12-02,24.679223451707603
Vichada,2019-12-02,26.746710021077487
Amazonas,2019-12-03,25.398319637155073
Antioquia,2019-12-03,21.81366795911709
Arauca,2019-12-03,25.772020423989474
Atlantico,2019-12-03,28.434319105311058
Bolivar,2019-12-03,26.456198140822913
Boyaca,2019-12-03,15.070894149831165
Buenaventura,2019-12-03,
Caldas,2019-12-03,18.552552243510714
Caqueta,2019-12-03,24.248168151437763
Casanare,2019-12-03,26.879422873420648
Cauca,2019-12-03,17.756150918749377
Cesar,2019-12-03,25.729051161746288
Choco,2019-12-03,24.257903355971244
Cordoba,2019-12-03,26.174710093231546
Cundinamarca,2019-12-03,17.139651890734303
Guainia,2019-12-03,26.075891102825697
Guajira,2019-12-03,27.057897854585082
Guaviare,2019-12-03,25.0804951356927
Huila,2019-12-03,18.306859726546538
Magdalena,2019-12-03,26.774244262910663
Meta,2019-12-03,25.281438792839694
Narino,2019-12-03,19.474265366919006
Norte De Santander,2019-12-03,21.205389278273323
Putumayo,2019-12-03,23.335280922849385
Quindio,2019-12-03,15.764924044691533
Risaralda,2019-12-03,17.814758427878402
San Andres Y Providencia,2019-12-03,
Santander,2019-12-03,21.02418076195532
Sucre,2019-12-03,27.516239795439784
Tolima,2019-12-03,19.723715698287496
Valle Del Cauca,2019-12-03,18.994911870683897
Vaupes,2019-12-03,25.44307802918947
Vichada,2019-12-03,26.85327493927221
Amazonas,2019-12-04,25.7158906434754
Antioquia,2019-12-04,21.78564187546907
Arauca,2019-12-04,25.97410648648796
Atlantico,2019-12-04,27.955546263832492
Bolivar,2019-12-04,26.314322631443627
Boyaca,2019-12-04,15.429073733105701
Buenaventura,2019-12-04,
Caldas,2019-12-04,18.895880207983108
Caqueta,2019-12-04,24.800216349604455
Casanare,2019-12-04,27.083969277907457
Cauca,2019-12-04,17.7675430149712
Cesar,2019-12-04,25.47028850821895
Choco,2019-12-04,24.219949151511756
Cordoba,2019-12-04,26.05961837978753
Cundinamarca,2019-12-04,17.822663128626036
Guainia,2019-12-04,25.68333744244316
Guajira,2019-12-04,26.627523055121287
Guaviare,2019-12-04,25.525132455185013
Huila,2019-12-04,18.574529511712704
Magdalena,2019-12-04,25.99167665595307
Meta,2019-12-04,25.437754678955994
Narino,2019-12-04,19.595253164949998
Norte De Santander,2019-12-04,21.58468526110305
Putumayo,2019-12-04,24.106887349825243
Quindio,2019-12-04,15.72603016426105
Risaralda,2019-12-04,17.877042585486578
San Andres Y Providencia,2019-12-04,
Santander,2019-12-04,21.277661978874292
Sucre,2019-12-04,27.276124090674728
Tolima,2019-12-04,20.11059033448833
Valle Del Cauca,2019-12-04,19.176542246661423
Vaupes,2019-12-04,25.18706837879613
Vichada,2019-12-04,26.775100472399075
Amazonas,2019-12-05,25.70306293841629
Antioquia,2019-12-05,21.595399781725835
Arauca,2019-12-05,25.759447007381617
Atlantico,2019-12-05,28.11303294069873
Bolivar,2019-12-05,26.259474742767072
Boyaca,2019-12-05,15.462867375921997
Buenaventura,2019-12-05,
Caldas,2019-12-05,18.85407049003662
Caqueta,2019-12-05,25.086699714200503
Casanare,2019-12-05,26.938758112046965
Cauca,2019-12-05,18.084014335147312
Cesar,2019-12-05,25.584197165533165
Choco,2019-12-05,24.15574801647632
Cordoba,2019-12-05,25.943775718725938
Cundinamarca,2019-12-05,17.491467607587293
Guainia,2019-12-05,26.027541013775586
Guajira,2019-12-05,26.476586692348917
Guaviare,2019-12-05,25.464048890868415
Huila,2019-12-05,18.95676761030088
Magdalena,2019-12-05,26.179117328138567
Meta,2019-12-05,25.364310329223752
Narino,2019-12-05,19.990096870535794
Norte De Santander,2019-12-05,21.197870410085162
Putumayo,2019-12-05,24.353856075668322
Quindio,2019-12-05,15.745339426417285
Risaralda,2019-12-05,18.114973105272643
San Andres Y Providencia,2019-12-05,
Santander,2019-12-05,21.004532555718637
Sucre,2019-12-05,26.998399923195375
Tolima,2019-12-05,20.163772679540347
Valle Del Cauca,2019-12-05,19.248374103802064
Vaupes,2019-12-05,25.328322700192423
Vichada,2019-12-05,26.655533766479248
Amazonas,2019-12-06,24.797029753005948
Antioquia,2019-12-06,21.72129890017531
Arauca,2019-12-06,25.786088998896627
Atlantico,2019-12-06,28.421809470164824
Bolivar,2019-12-06,26.488423018139102
Boyaca,2019-12-06,15.498630814770577
Buenaventura,2019-12-06,
Caldas,2019-12-06,18.858914986155987
Caqueta,2019-12-06,24.305832017203297
Casanare,2019-12-06,27.012806761745356
Cauca,2019-12-06,17.92595034251388
Cesar,2019-12-06,25.749822735981848
Choco,2019-12-06,23.894259829077512
Cordoba,2019-12-06,26.147732747683207
Cundinamarca,2019-12-06,17.553270145869273
Guainia,2019-12-06,25.593613114976858
Guajira,2019-12-06,26.64103695823957
Guaviare,2019-12-06,25.3823050655207
Huila,2019-12-06,18.771215869430982
Magdalena,2019-12-06,26.542279245695934
Meta,2019-12-06,25.405034659234865
Narino,2019-12-06,19.8037290735662
Norte De Santander,2019-12-06,20.973246234582682
Putumayo,2019-12-06,23.883940550488315
Quindio,2019-12-06,15.690235402203006
Risaralda,2019-12-06,17.908173117752334
San Andres Y Providencia,2019-12-06,
Santander,2019-12-06,21.163278628787275
Sucre,2019-12-06,27.248727115005707
Tolima,2019-12-06,20.576188779363093
Valle Del Cauca,2019-12-06,19.00308363128174
Vaupes,2019-12-06,24.66781263623104
Vichada,2019-12-06,26.899248507052068
Amazonas,2019-12-07,25.050485196664233
Antioquia,2019-12-07,20.956238510086312
Arauca,2019-12-07,25.918112356919522
Atlantico,2019-12-07,27.90373152627698
Bolivar,2019-12-07,25.618731866342973
Boyaca,2019-12-07,15.372940746999573
Buenaventura,2019-12-07,
Caldas,2019-12-07,17.991843915209007
Caqueta,2019-12-07,24.44532361992872
Casanare,2019-12-07,26.979981010418957
Cauca,2019-12-07,17.63620389983609
Cesar,2019-12-07,25.110538949925036
Choco,2019-12-07,23.356566551159343
Cordoba,2019-12-07,25.8505136153983
Cundinamarca,2019-12-07,17.362530615943342
Guainia,2019-12-07,24.92277978606986
Guajira,2019-12-07,26.05947749997262
Guaviare,2019-12-07,25.44145687658032
Huila,2019-12-07,18.81458657714919
Magdalena,2019-12-07,25.89199559849268
Meta,2019-12-07,25.432054497574534
Narino,2019-12-07,19.55115548772266
Norte De Santander,2019-12-07,20.36371011726605
Putumayo,2019-12-07,24.068726160939836
Quindio,2019-12-07,14.852336485182708
Risaralda,2019-12-07,17.232800310743347
San Andres Y Providencia,2019-12-07,
Santander,2019-12-07,20.478574984075156
Sucre,2019-12-07,26.68066511589916
Tolima,2019-12-07,19.99636500769467
Valle Del Cauca,2019-12-07,18.632263286426888
Vaupes,2019-12-07,24.685062359207556
Vichada,2019-12-07,26.623180529985778
Amazonas,2019-12-08,25.638841597468492
Antioquia,2019-12-08,20.819146092745417
Arauca,2019-12-08,25.516881123277233
Atlantico,2019-12-08,26.842220252386547
Bolivar,2019-12-08,24.80158571739385
Boyaca,2019-12-08,14.816413623495542
Buenaventura,2019-12-08,
Caldas,2019-12-08,17.735988389237864
Caqueta,2019-12-08,25.0444527044567
Casanare,2019-12-08,26.734663547855675
Cauca,2019-12-08,17.901241491947157
Cesar,2019-12-08,24.332343409834174
Choco,2019-12-08,24.118502700114277
Cordoba,2019-12-08,25.396654890500614
Cundinamarca,2019-12-08,16.900203653860153
Guainia,2019-12-08,25.41470001634682
Guajira,2019-12-08,25.299075837249152
Guaviare,2019-12-08,25.365344254029495
Huila,2019-12-08,18.5818296458366
Magdalena,2019-12-08,24.48353590359837
Meta,2019-12-08,25.268763489657868
Narino,2019-12-08,19.68363762702972
Norte De Santander,2019-12-08,19.548123969674442
Putumayo,2019-12-08,24.867328691689874
Quindio,2019-12-08,14.854053937907965
Risaralda,2019-12-08,17.08187769934964
San Andres Y Providencia,2019-12-08,
Santander,2019-12-08,19.922733602522065
Sucre,2019-12-08,25.965068460778046
Tolima,2019-12-08,19.332316722123164
Valle Del Cauca,2019-12-08,18.872984894045086
Vaupes,2019-12-08,25.19240433949123
Vichada,2019-12-08,26.620294312374075
Amazonas,2019-12-09,25.985468999298984
Antioquia,2019-12-09,21.592264599793182
Arauca,2019-12-09,25.67761451561946
Atlantico,2019-12-09,27.490387860757888
Bolivar,2019-12-09,25.940106203995413
Boyaca,2019-12-09,15.162331822953869
Buenaventura,2019-12-09,
Caldas,2019-12-09,18.852922472440362
Caqueta,2019-12-09,25.418513760878184
Casanare,2019-12-09,26.725584160181636
Cauca,2019-12-09,18.495915765797825
Cesar,2019-12-09,24.98348362911124
Choco,2019-12-09,24.99971976827374
Cordoba,2019-12-09,25.92509399616321
Cundinamarca,2019-12-09,17.111135502320494
Guainia,2019-12-09,25.654083164849865
Guajira,2019-12-09,25.461579724562096
Guaviare,2019-12-09,25.593703126101886
Huila,2019-12-09,18.727940570774226
Magdalena,2019-12-09,25.598680266707063
Meta,2019-12-09,25.210244967598825
Narino,2019-12-09,20.03453649942686
Norte De Santander,2019-12-09,19.653966298320164
Putumayo,2019-12-09,24.598410728936475
Quindio,2019-12-09,15.494683452487058
Risaralda,2019-12-09,17.767983474858283
San Andres Y Providencia,2019-12-09,
Santander,2019-12-09,20.878556230404257
Sucre,2019-12-09,26.909481232388487
Tolima,2019-12-09,19.556451079957903
Valle Del Cauca,2019-12-09,19.534466123088386
Vaupes,2019-12-09,25.566820892518813
Vichada,2019-12-09,26.881022730559213
Amazonas,2019-12-10,25.84139241185568
Antioquia,2019-12-10,21.97785409793844
Arauca,2019-12-10,25.38802803788128
Atlantico,2019-12-10,27.89598015497927
Bolivar,2019-12-10,26.640534687822456
Boyaca,2019-12-10,15.495403404387625
Buenaventura,2019-12-10,
Caldas,2019-12-10,19.083240076185227
Caqueta,2019-12-10,25.38657998065994
Casanare,2019-12-10,26.85158257829627
Cauca,2019-12-10,18.235323395976746
Cesar,2019-12-10,25.230621382234904
Choco,2019-12-10,24.57062219668755
Cordoba,2019-12-10,26.486544461269055
Cundinamarca,2019-12-10,17.849599449033086
Guainia,2019-12-10,25.4412362364215
Guajira,2019-12-10,25.6744987917618
Guaviare,2019-12-10,25.284043981733742
Huila,2019-12-10,19.142928406837328
Magdalena,2019-12-10,25.90551352537284
Meta,2019-12-10,25.35336320861564
Narino,2019-12-10,19.99974797247914
Norte De Santander,2019-12-10,20.365370034803348
Putumayo,2019-12-10,25.139553522039833
Quindio,2019-12-10,15.680496768413418
Risaralda,2019-12-10,18.198362960763934
San Andres Y Providencia,2019-12-10,
Santander,2019-12-10,21.53828679902989
Sucre,2019-12-10,27.566809716993504
Tolima,2019-12-10,20.858916668440926
Valle Del Cauca,2019-12-10,19.500233240546585
Vaupes,2019-12-10,24.99076703062886
Vichada,2019-12-10,26.712872694386526
Amazonas,2019-12-11,25.278853724152437
Antioquia,2019-12-11,21.731733079460138
Arauca,2019-12-11,25.956729680332398
Atlantico,2019-12-11,27.86851234834312
Bolivar,2019-12-11,26.53465565749697
Boyaca,2019-12-11,15.335842723468451
Buenaventura,2019-12-11,
Caldas,2019-12-11,18.94319928555436
Caqueta,2019-12-11,25.121669929712134
Casanare,2019-12-11,27.212136940081745
Cauca,2019-12-11,18.037476672614392
Cesar,2019-12-11,25.266641056497527
Choco,2019-12-11,24.15607818125798
Cordoba,2019-12-11,26.482279661705267
Cundinamarca,2019-12-11,17.629924725191888
Guainia,2019-12-11,24.89687535668505
Guajira,2019-12-11,25.464439989362326
Guaviare,2019-12-11,25.502483927184866
Huila,2019-12-11,18.98458008967709
Magdalena,2019-12-11,26.300209988952197
Meta,2019-12-11,25.47353925769565
Narino,2019-12-11,19.931918408619676
Norte De Santander,2019-12-11,20.008249653116202
Putumayo,2019-12-11,24.888660616728604
Quindio,2019-12-11,15.281247062093046
Risaralda,2019-12-11,17.9727997842315
San Andres Y Providencia,2019-12-11,
Santander,2019-12-11,21.462947050102894
Sucre,2019-12-11,27.544195946460004
Tolima,2019-12-11,20.548208238354956
Valle Del Cauca,2019-12-11,19.298304955478848
Vaupes,2019-12-11,25.019577565051062
Vichada,2019-12-11,26.48047481362946
Amazonas,2019-12-12,25.93911328072837
Antioquia,2019-12-12,21.33653353846316
Arauca,2019-12-12,25.866139077488228
Atlantico,2019-12-12,27.300084467325213
Bolivar,2019-12-12,25.900106639537643
Boyaca,2019-12-12,15.003058850089818
Buenaventura,2019-12-12,
Caldas,2019-12-12,18.281129269852915
Caqueta,2019-12-12,25.516145787897347
Casanare,2019-12-12,26.76056078275499
Cauca,2019-12-12,17.861467569875572
Cesar,2019-12-12,24.899178000192727
Choco,2019-12-12,24.208509546559597
Cordoba,2019-12-12,26.20549752569363
Cundinamarca,2019-12-12,17.06917078641542
Guainia,2019-12-12,25.380349957044896
Guajira,2019-12-12,24.61692432279315
Guaviare,2019-12-12,25.863863610285268
Huila,2019-12-12,18.775214883695696
Magdalena,2019-12-12,25.75996974453585
Meta,2019-12-12,25.094490364783873
Narino,2019-12-12,19.68712908294378
Norte De Santander,2019-12-12,19.36064881186855
Putumayo,2019-12-12,24.483532718025753
Quindio,2019-12-12,15.653624684383285
Risaralda,2019-12-12,17.576902944739114
San Andres Y Providencia,2019-12-12,
Santander,2019-12-12,20.659170987439705
Sucre,2019-12-12,26.83396307819728
Tolima,2019-12-12,19.544926528513773
Valle Del Cauca,2019-12-12,19.14888352295489
Vaupes,2019-12-12,25.47607531908968
Vichada,2019-12-12,26.636410617650665
Amazonas,2019-12-13,26.345587628280313
Antioquia,2019-12-13,21.20209478255123
Arauca,2019-12-13,25.6338946931456
Atlantico,2019-12-13,27.340417358072077
Bolivar,2019-12-13,25.953188861826675
Boyaca,2019-12-13,14.99687035488188
Buenaventura,2019-12-13,
Caldas,2019-12-13,18.289950732900813
Caqueta,2019-12-13,25.639130496953886
Casanare,2019-12-13,26.77809116260077
Cauca,2019-12-13,17.937941636991138
Cesar,2019-12-13,25.049771605626162
Choco,2019-12-13,24.30565837913504
Cordoba,2019-12-13,25.989007988459676
Cundinamarca,2019-12-13,17.017737146525896
Guainia,2019-12-13,26.065246719307073
Guajira,2019-12-13,24.791651360708226
Guaviare,2019-12-13,25.730168551447044
Huila,2019-12-13,18.42765836009298
Magdalena,2019-12-13,25.852108118382986
Meta,2019-12-13,25.035650043608506
Narino,2019-12-13,19.751894386473058
Norte De Santander,2019-12-13,19.78878078161765
Putumayo,2019-12-13,24.346102417572503
Quindio,2019-12-13,15.880472339078255
Risaralda,2019-12-13,17.486737606902068
San Andres Y Providencia,2019-12-13,
Santander,2019-12-13,20.79335787874594
Sucre,2019-12-13,26.873706138801044
Tolima,2019-12-13,19.3112649503544
Valle Del Cauca,2019-12-13,19.061254181839644
Vaupes,2019-12-13,25.857227830533304
Vichada,2019-12-13,26.699685038310836
Amazonas,2019-12-14,25.65525767238945
Antioquia,2019-12-14,21.198837401179276
Arauca,2019-12-14,25.831100838633347
Atlantico,2019-12-14,27.470030214636598
Bolivar,2019-12-14,25.697345243195702
Boyaca,2019-12-14,15.072479419580455
Buenaventura,2019-12-14,
Caldas,2019-12-14,18.451566387516237
Caqueta,2019-12-14,24.790637552979046
Casanare,2019-12-14,27.019519937349006
Cauca,2019-12-14,17.66850664818759
Cesar,2019-12-14,25.210028533759928
Choco,2019-12-14,23.78334055898597
Cordoba,2019-12-14,25.963412841660706
Cundinamarca,2019-12-14,17.069924413272982
Guainia,2019-12-14,25.745240297878365
Guajira,2019-12-14,25.55503415989705
Guaviare,2019-12-14,25.257009123334417
Huila,2019-12-14,17.717722194743004
Magdalena,2019-12-14,25.585510981269532
Meta,2019-12-14,25.185036377880262
Narino,2019-12-14,19.69321745781765
Norte De Santander,2019-12-14,20.352550038108305
Putumayo,2019-12-14,23.67065787490818
Quindio,2019-12-14,15.652809571742594
Risaralda,2019-12-14,17.63371553003408
San Andres Y Providencia,2019-12-14,
Santander,2019-12-14,20.85990266571517
Sucre,2019-12-14,26.649976613482217
Tolima,2019-12-14,19.145762305956456
Valle Del Cauca,2019-12-14,18.867831645565516
Vaupes,2019-12-14,25.032476100699096
Vichada,2019-12-14,26.903564387798028
Amazonas,2019-12-15,24.97421678167252
Antioquia,2019-12-15,21.041308773224156
Arauca,2019-12-15,25.337260273386498
Atlantico,2019-12-15,27.71136999088966
Bolivar,2019-12-15,25.395947698165436
Boyaca,2019-12-15,14.813495516253289
Buenaventura,2019-12-15,
Caldas,2019-12-15,18.241605881344853
Caqueta,2019-12-15,23.601621411759112
Casanare,2019-12-15,26.000372145568928
Cauca,2019-12-15,17.980262729228496
Cesar,2019-12-15,25.249079566448508
Choco,2019-12-15,24.271451126468996
Cordoba,2019-12-15,25.581257125010737
Cundinamarca,2019-12-15,16.90329914100381
Guainia,2019-12-15,24.546486018072756
Guajira,2019-12-15,25.92202563904368
Guaviare,2019-12-15,24.017085261039814
Huila,2019-12-15,17.868443848548605
Magdalena,2019-12-15,26.00826844853284
Meta,2019-12-15,24.0937261410421
Narino,2019-12-15,19.87142648012182
Norte De Santander,2019-12-15,20.60321414047221
Putumayo,2019-12-15,22.525167615637937
Quindio,2019-12-15,15.751467582649433
Risaralda,2019-12-15,17.889906124530935
San Andres Y Providencia,2019-12-15,
Santander,2019-12-15,20.64780684955046
Sucre,2019-12-15,26.488529827349762
Tolima,2019-12-15,19.006314082070865
Valle Del Cauca,2019-12-15,19.265360937055128
